iter	Passed	Remaining
4077	311228	451961
4078	311303	451882
4079	311378	451804
4080	311453	451725
4081	311527	451646
4082	311601	451566
4083	311674	451485
4084	311750	451408
4085	311824	451329
4086	311900	451251
4087	311974	451172
4088	312052	451097
4089	312125	451017
4090	312210	450954
4091	312285	450875
4092	312360	450797
4093	312438	450723
4094	312515	450648
4095	312595	450576
4096	312674	450504
4097	312749	450426
4098	312823	450346
4099	312898	450268
4100	312971	450187
4101	313047	450110
4102	313122	450032
4103	313196	449952
4104	313273	449877
4105	313348	449798
4106	313424	449722
4107	313497	449641
4108	313571	449562
4109	313648	449486
4110	313724	449409
4111	313799	449330
4112	313873	449251
4113	313950	449176
4114	314026	449099
4115	314100	449019
4116	314175	448941
4117	314252	448867
4118	314327	448788
4119	314402	448710
4120	314481	448637
4121	314554	448557
4122	314630	448480
4123	314704	448401
4124	314782	448326
4125	314859	448250
4126	314937	448177
4127	315012	448098
4128	315085	448018
4129	315160	447939
4130	315246	447877
4131	315326	447806
4132	315401	447728
4133	315476	447650
4134	315552	447573
4135	315627	447495
4136	315702	447417
4137	315777	447338
4138	315852	447260
4139	315927	447181
4140	316001	447103
4141	316076	447025
4142	316152	446947
4143	316228	446871
4144	316306	446797
4145	316380	446718
4146	316455	446639
4147	316531	446563
4148	316606	446483
4149	316679	446403
4150	316756	446327
4151	316830	446248
4152	316908	446174
4153	316990	446106
4154	317065	446027
4155	317139	445948
4156	317213	445868
4157	317297	445804
4158	317373	445726
4159	317448	445648
4160	317522	445569
4161	317598	445493
4162	317673	445414
4163	317747	445334
4164	317822	445256
4165	317896	445176
4166	317973	445101
4167	318053	445030
4168	318127	444950
4169	318203	444874
4170	318280	444798
4171	318364	444732
4172	318438	444654
4173	318512	444574
4174	318589	444498
4175	318666	444423
4176	318741	444346
4177	318818	444270
4178	318896	444196
4179	318971	444118
4180	319046	444040
4181	319122	443962
4182	319196	443883
4183	319271	443806
4184	319349	443731
4185	319430	443661
4186	319507	443586
4187	319583	443509
4188	319659	443433
4189	319733	443353
4190	319807	443274
4191	319886	443201
4192	319961	443122
4193	320034	443042
4194	320109	442964
4195	320184	442886
4196	320258	442807
4197	320343	442742
4198	320424	442672
4199	320499	442594
4200	320574	442516
4201	320649	442438
4202	320725	442362
4203	320799	442282
4204	320875	442204
4205	320952	442130
4206	321027	442051
4207	321101	441971
4208	321174	441891
4209	321249	441813
4210	321324	441735
4211	321411	441673
4212	321486	441595
4213	321560	441516
4214	321634	441437
4215	321708	441356
4216	321783	441278
4217	321859	441201
4218	321933	441122
4219	322007	441043
4220	322084	440968
4221	322160	440891
4222	322234	440812
4223	322308	440732
4224	322395	440671
4225	322471	440593
4226	322545	440514
4227	322619	440434
4228	322693	440356
4229	322766	440275
4230	322842	440197
4231	322917	440119
4232	322991	440040
4233	323068	439964
4234	323143	439887
4235	323217	439807
4236	323294	439732
4237	323369	439654
4238	323450	439584
4239	323526	439507
4240	323600	439428
4241	323675	439349
4242	323750	439271
4243	323825	439194
4244	323899	439115
4245	323977	439040
4246	324051	438960
4247	324127	438884
4248	324201	438805
4249	324277	438728
4250	324352	438650
4251	324436	438584
4252	324511	438506
4253	324593	438437
4254	324668	438359
4255	324744	438282
4256	324821	438208
4257	324895	438128
4258	324970	438050
4259	325045	437972
4260	325120	437894
4261	325195	437815
4262	325269	437737
4263	325343	437657
4264	325426	437589
4265	325503	437514
4266	325578	437436
4267	325652	437357
4268	325727	437279
4269	325803	437202
4270	325876	437122
4271	325953	437046
4272	326027	436967
4273	326103	436890
4274	326178	436811
4275	326254	436734
4276	326328	436656
4277	326401	436575
4278	326475	436495
4279	326548	436415
4280	326624	436338
4281	326700	436262
4282	326774	436182
4283	326848	436103
4284	326925	436027
4285	327003	435953
4286	327076	435873
4287	327153	435797
4288	327231	435723
4289	327307	435647
4290	327381	435568
4291	327463	435498
4292	327538	435421
4293	327615	435345
4294	327691	435268
4295	327765	435189
4296	327840	435111
4297	327914	435032
4298	327988	434953
4299	328064	434876
4300	328140	434799
4301	328213	434718
4302	328288	434640
4303	328364	434564
4304	328440	434487
4305	328519	434415
4306	328596	434339
4307	328670	434259
4308	328745	434182
4309	328822	434106
4310	328897	434028
4311	328972	433950
4312	329046	433871
4313	329121	433794
4314	329196	433715
4315	329272	433638
4316	329356	433573
4317	329431	433494
4318	329515	433428
4319	329588	433348
4320	329662	433269
4321	329739	433193
4322	329812	433113
4323	329886	433032
4324	329960	432954
4325	330035	432875
4326	330109	432796
4327	330190	432726
4328	330265	432649
4329	330339	432569
4330	330417	432495
4331	330490	432415
4332	330566	432337
4333	330641	432259
4334	330715	432180
4335	330789	432101
4336	330867	432027
4337	330940	431946
4338	331013	431866
4339	331091	431792
4340	331166	431713
4341	331241	431636
4342	331319	431561
4343	331396	431487
4344	331470	431407
4345	331553	431340
4346	331627	431260
4347	331703	431184
4348	331781	431110
4349	331858	431033
4350	331932	430955
4351	332006	430876
4352	332080	430796
4353	332157	430721
4354	332233	430644
4355	332308	430566
4356	332382	430487
4357	332458	430411
4358	332537	430337
4359	332620	430270
4360	332697	430195
4361	332771	430116
4362	332845	430036
4363	332924	429964
4364	332998	429884
4365	333073	429806
4366	333148	429728
4367	333223	429651
4368	333299	429574
4369	333373	429495
4370	333449	429418
4371	333528	429345
4372	333611	429277
4373	333687	429201
4374	333762	429123
4375	333836	429044
4376	333910	428965
4377	333986	428887
4378	334065	428815
4379	334141	428739
4380	334217	428661
4381	334292	428583
4382	334376	428517
4383	334451	428439
4384	334525	428360
4385	334602	428284
4386	334688	428221
4387	334761	428141
4388	334835	428061
4389	334912	427986
4390	334989	427910
4391	335070	427840
4392	335143	427759
4393	335218	427682
4394	335291	427601
4395	335368	427526
4396	335441	427445
4397	335515	427367
4398	335594	427293
4399	335677	427225
4400	335751	427146
4401	335827	427069
4402	335901	426990
4403	335975	426911
4404	336049	426831
4405	336122	426752
4406	336202	426680
4407	336276	426600
4408	336351	426523
4409	336425	426444
4410	336500	426365
4411	336575	426288
4412	336649	426208
4413	336730	426138
4414	336806	426061
4415	336880	425982
4416	336952	425901
4417	337026	425822
4418	337101	425743
4419	337182	425673
4420	337257	425596
4421	337331	425516
4422	337405	425437
4423	337481	425360
4424	337555	425282
4425	337630	425204
4426	337712	425135
4427	337787	425056
4428	337863	424980
4429	337939	424903
4430	338012	424823
4431	338088	424746
4432	338164	424669
4433	338238	424590
4434	338312	424512
4435	338387	424434
4436	338465	424359
4437	338542	424284
4438	338618	424207
4439	338694	424130
4440	338780	424066
4441	338856	423990
4442	338935	423917
4443	339010	423839
4444	339087	423763
4445	339161	423684
4446	339235	423605
4447	339318	423538
4448	339394	423460
4449	339469	423383
4450	339543	423304
4451	339617	423224
4452	339692	423147
4453	339776	423080
4454	339851	423002
4455	339933	422933
4456	340007	422854
4457	340084	422778
4458	340158	422700
4459	340231	422618
4460	340305	422540
4461	340378	422460
4462	340456	422385
4463	340531	422307
4464	340606	422230
4465	340683	422154
4466	340774	422096
4467	340849	422018
4468	340925	421941
4469	341001	421865
4470	341075	421786
4471	341149	421706
4472	341223	421628
4473	341297	421549
4474	341373	421472
4475	341449	421395
4476	341524	421317
4477	341597	421237
4478	341672	421159
4479	341748	421082
4480	341835	421020
4481	341913	420945
4482	341987	420866
4483	342061	420787
4484	342136	420710
4485	342213	420634
4486	342288	420556
4487	342369	420485
4488	342447	420411
4489	342523	420334
4490	342596	420254
4491	342670	420175
4492	342745	420098
4493	342821	420021
4494	342896	419943
4495	342975	419870
4496	343054	419797
4497	343128	419718
4498	343201	419638
4499	343279	419563
4500	343354	419485
4501	343431	419410
4502	343505	419331
4503	343581	419254
4504	343656	419176
4505	343729	419097
4506	343834	419055
4507	343912	418980
4508	343985	418901
4509	344062	418825
4510	344135	418745
4511	344211	418668
4512	344292	418597
4513	344365	418518
4514	344440	418440
4515	344516	418362
4516	344592	418287
4517	344667	418208
4518	344740	418128
4519	344815	418050
4520	344901	417985
4521	344976	417908
4522	345052	417831
4523	345126	417752
4524	345202	417675
4525	345277	417598
4526	345355	417524
4527	345433	417450
4528	345509	417372
4529	345584	417294
4530	345658	417215
4531	345732	417136
4532	345806	417058
4533	345883	416982
4534	345958	416904
4535	346034	416828
4536	346109	416750
4537	346186	416674
4538	346261	416596
4539	346335	416517
4540	346410	416440
4541	346484	416361
4542	346562	416287
4543	346638	416210
4544	346712	416130
4545	346785	416051
4546	346866	415979
4547	346942	415904
4548	347019	415828
4549	347093	415749
4550	347170	415673
4551	347248	415600
4552	347321	415520
4553	347398	415443
4554	347474	415367
4555	347549	415289
4556	347623	415210
4557	347697	415131
4558	347774	415055
4559	347849	414978
4560	347929	414906
4561	348006	414831
4562	348082	414754
4563	348156	414675
4564	348231	414597
4565	348306	414519
4566	348379	414439
4567	348454	414361
4568	348530	414285
4569	348605	414206
4570	348682	414132
4571	348760	414057
4572	348833	413977
4573	348916	413908
4574	348992	413832
4575	349067	413754
4576	349144	413679
4577	349219	413601
4578	349299	413529
4579	349376	413454
4580	349452	413377
4581	349529	413302
4582	349604	413224
4583	349678	413145
4584	349753	413068
4585	349828	412989
4586	349903	412911
4587	349984	412840
4588	350058	412762
4589	350138	412690
4590	350211	412610
4591	350289	412535
4592	350364	412457
4593	350440	412381
4594	350517	412306
4595	350591	412226
4596	350664	412147
4597	350738	412068
4598	350816	411994
4599	350893	411918
4600	350982	411857
4601	351056	411778
4602	351131	411700
4603	351205	411621
4604	351281	411544
4605	351355	411465
4606	351431	411389
4607	351505	411310
4608	351580	411232
4609	351654	411153
4610	351727	411072
4611	351802	410995
4612	351880	410921
4613	351953	410840
4614	352032	410768
4615	352105	410688
4616	352182	410612
4617	352258	410536
4618	352332	410456
4619	352406	410377
4620	352482	410301
4621	352557	410224
4622	352630	410143
4623	352704	410065
4624	352779	409987
4625	352853	409908
4626	352935	409838
4627	353018	409769
4628	353092	409691
4629	353166	409612
4630	353240	409533
4631	353315	409455
4632	353392	409380
4633	353468	409303
4634	353544	409226
4635	353621	409151
4636	353695	409072
4637	353770	408994
4638	353843	408915
4639	353918	408836
4640	353995	408761
4641	354075	408689
4642	354149	408609
4643	354231	408541
4644	354308	408464
4645	354382	408386
4646	354456	408308
4647	354533	408232
4648	354610	408156
4649	354684	408078
4650	354759	408000
4651	354833	407920
4652	354906	407841
4653	354981	407763
4654	355064	407695
4655	355139	407617
4656	355213	407538
4657	355288	407460
4658	355364	407383
4659	355440	407307
4660	355518	407232
4661	355593	407155
4662	355667	407075
4663	355741	406997
4664	355817	406920
4665	355890	406841
4666	355965	406763
4667	356043	406688
4668	356123	406616
4669	356197	406537
4670	356271	406458
4671	356345	406379
4672	356423	406306
4673	356497	406227
4674	356571	406147
4675	356648	406072
4676	356724	405996
4677	356799	405918
4678	356872	405839
4679	356948	405762
4680	357024	405685
4681	357108	405617
4682	357181	405537
4683	357255	405458
4684	357332	405383
4685	357407	405306
4686	357482	405228
4687	357557	405150
4688	357631	405072
4689	357710	404998
4690	357783	404918
4691	357859	404842
4692	357938	404769
4693	358011	404688
4694	358088	404613
4695	358169	404542
4696	358247	404467
4697	358322	404390
4698	358397	404313
4699	358476	404239
4700	358552	404162
4701	358625	404082
4702	358698	404003
4703	358775	403928
4704	358851	403851
4705	358926	403773
4706	359000	403694
4707	359074	403615
4708	359153	403542
4709	359230	403467
4710	359307	403391
4711	359380	403311
4712	359455	403233
4713	359528	403154
4714	359602	403074
4715	359679	402999
4716	359753	402920
4717	359827	402842
4718	359902	402764
4719	359978	402687
4720	360051	402608
4721	360126	402530
4722	360209	402461
4723	360283	402383
4724	360359	402306
4725	360439	402234
4726	360513	402154
4727	360591	402081
4728	360665	402002
4729	360743	401927
4730	360818	401849
4731	360901	401781
4732	360975	401702
4733	361052	401627
4734	361129	401551
4735	361213	401484
4736	361288	401405
4737	361366	401331
4738	361443	401256
4739	361517	401177
4740	361594	401101
4741	361673	401028
4742	361749	400952
4743	361822	400872
4744	361899	400796
4745	361978	400724
4746	362056	400649
4747	362131	400572
4748	362215	400504
4749	362291	400427
4750	362367	400350
4751	362441	400271
4752	362515	400193
4753	362591	400116
4754	362669	400041
4755	362743	399964
4756	362817	399884
4757	362891	399806
4758	362965	399727
4759	363040	399649
4760	363115	399571
4761	363191	399495
4762	363277	399430
4763	363352	399352
4764	363427	399275
4765	363503	399197
4766	363578	399120
4767	363652	399041
4768	363727	398963
4769	363800	398884
4770	363874	398805
4771	363949	398727
4772	364024	398649
4773	364098	398571
4774	364182	398503
4775	364268	398437
4776	364344	398361
4777	364419	398283
4778	364495	398207
4779	364571	398129
4780	364644	398050
4781	364720	397973
4782	364803	397905
4783	364878	397827
4784	364952	397748
4785	365027	397671
4786	365104	397595
4787	365179	397517
4788	365260	397446
4789	365343	397377
4790	365417	397299
4791	365493	397222
4792	365566	397142
4793	365640	397064
4794	365714	396985
4795	365789	396908
4796	365867	396833
4797	365940	396753
4798	366013	396673
4799	366089	396597
4800	366164	396518
4801	366237	396439
4802	366318	396368
4803	366394	396292
4804	366471	396216
4805	366546	396138
4806	366622	396061
4807	366695	395982
4808	366772	395907
4809	366849	395831
4810	366925	395754
4811	367002	395679
4812	367077	395601
4813	367152	395523
4814	367226	395444
4815	367308	395375
4816	367382	395296
4817	367457	395219
4818	367532	395140
4819	367605	395062
4820	367680	394984
4821	367755	394906
4822	367831	394829
4823	367906	394752
4824	367980	394673
4825	368054	394594
4826	368127	394514
4827	368203	394438
4828	368279	394361
4829	368362	394292
4830	368436	394214
4831	368510	394135
4832	368586	394059
4833	368661	393981
4834	368736	393903
4835	368810	393824
4836	368884	393745
4837	368958	393667
4838	369031	393587
4839	369106	393510
4840	369179	393430
4841	369255	393353
4842	369336	393282
4843	369413	393206
4844	369487	393128
4845	369561	393050
4846	369635	392971
4847	369708	392891
4848	369794	392825
4849	369869	392747
4850	369942	392668
4851	370020	392593
4852	370094	392515
4853	370172	392440
4854	370247	392363
4855	370322	392285
4856	370401	392212
4857	370474	392132
4858	370549	392055
4859	370622	391975
4860	370697	391897
4861	370773	391820
4862	370846	391741
4863	370920	391663
4864	370998	391588
4865	371073	391510
4866	371149	391434
4867	371226	391358
4868	371301	391280
4869	371382	391209
4870	371455	391130
4871	371529	391051
4872	371607	390976
4873	371681	390898
4874	371755	390820
4875	371829	390741
4876	371902	390661
4877	371975	390582
4878	372050	390504
4879	372127	390429
4880	372204	390353
4881	372279	390276
4882	372354	390197
4883	372431	390123
4884	372506	390045
4885	372581	389967
4886	372656	389889
4887	372730	389811
4888	372805	389734
4889	372878	389654
4890	372953	389576
4891	373026	389497
